,Unnamed: 0,ID,label,strategy,augmented_strategy,H_yx,predicted_label_null_x,correct_yx,H_yb,predicted_label_null_y,correct_yb,PVI
9774,9774,792,0,Find new things to do each week.,Do something new each week.,1.056580171,0,True,1.7142213381829274,0,True,0.6576411671829274
9775,9775,792,0,Find new things to do each week.,Try to find new things to do each week.,1.180757999,0,True,1.7142213381829274,0,True,0.5334633391829275
9776,9776,792,0,Find new things to do each week.,"You could try something new each week, like bowling, or hiking, or cooking out.",1.816358713,0,True,1.7142213381829274,0,True,-0.1021373748170726
9777,9777,792,0,Find new things to do each week.,Find fun things to do each week.,1.035563147,0,True,1.7142213381829274,0,True,0.6786581911829275
9778,9778,792,0,Buy thoughtful engaging products.,Buy meaningful or engaging products.,1.322112752,0,True,1.7142213381829274,0,True,0.3921085861829274
9779,9779,792,0,Buy thoughtful engaging products.,Buy smart materials and products.,1.105778397,0,True,1.7142213381829274,0,True,0.6084429411829275
9780,9780,792,0,Buy thoughtful engaging products.,Buy thoughtful engaging products to design your home.,1.715599615,0,True,1.7142213381829274,0,True,-0.0013782768170724
9781,9781,792,0,Buy thoughtful engaging products.,Buy objects in the home that are interesting and engaging.,1.249560526,0,True,1.7142213381829274,0,True,0.4646608121829274
9782,9782,792,0,Buy thoughtful engaging products.,Buy thoughtful and engaging products.,1.294081752,0,True,1.7142213381829274,0,True,0.4201395861829273
9783,9783,792,0,Go to play groups.,Attend classes.,1.120529768,0,True,1.7142213381829274,0,True,0.5936915701829275
9784,9784,792,0,Go to play groups.,Go to play groups and take turns at the game.,1.620984079,0,True,1.7142213381829274,0,True,0.0932372591829273
9785,9785,792,0,Go to play groups.,Go to the play groups.,1.340331549,0,True,1.7142213381829274,0,True,0.3738897891829273
9786,9786,792,0,Go to play groups.,Go to a playgroup.,1.151746709,0,True,1.7142213381829274,0,True,0.5624746291829275
9787,9787,792,0,Go to play groups.,Go to play groups if you want a chance to socialise.,1.226535076,0,True,1.7142213381829274,0,True,0.4876862621829274
9788,9788,792,0,Go to play groups.,"Find play groups, which include other infants and toddlers.",1.391630559,0,True,1.7142213381829274,0,True,0.3225907791829274
9789,9789,792,0,Go to play groups.,Go to playgrounds.,1.151604187,0,True,1.7142213381829274,0,True,0.5626171511829274
9790,9790,792,0,Go to play groups.,Go to play groups in daycare.,1.168163749,0,True,1.7142213381829274,0,True,0.5460575891829273
9791,9791,792,0,Making new friends (the nanny does this),Making new friends (nanny does this),1.681969201,0,True,1.7142213381829274,0,True,0.0322521371829274
9792,9792,792,0,Making new friends (the nanny does this),Getting new friends (the nanny does this),1.495687494,0,True,1.7142213381829274,0,True,0.2185338441829274
9793,9793,792,0,Making new friends (the nanny does this),The nanny has to make friends with people.,2.256396277,4,False,1.7142213381829274,0,True,-0.5421749388170725
9794,9794,792,0,Making new friends (the nanny does this),Creating new friend relationships (the nanny does this),1.780351245,2,False,1.7142213381829274,0,True,-0.0661299068170726
9795,9795,792,0,Making new friends (the nanny does this),"The nanny is a friend or an instructor, and will show the children how to make new friends.",1.758176682,0,True,1.7142213381829274,0,True,-0.0439553438170725
9796,9796,792,0,"spend a lot of time engaging with our son - reading, talking, listening to music.","spending time with our son, spending lots of time reading, talking, listening to music is an important strategy for engaging our son.",2.578969932,4,False,1.7142213381829274,0,True,-0.8647485938170727
9797,9797,792,0,"spend a lot of time engaging with our son - reading, talking, listening to music.","Spend a lot of time engaging with our son: reading, talking, listening to music.",1.288466612,0,True,1.7142213381829274,0,True,0.4257547261829275
9798,9798,792,0,"spend a lot of time engaging with our son - reading, talking, listening to music.","Spend a lot of time engaging with our son - reading, talking, listening to music.",1.297021302,0,True,1.7142213381829274,0,True,0.4172000361829273
9799,9799,792,0,"spend a lot of time engaging with our son - reading, talking, listening to music.","i spend a lot of time engaging with our son - reading, chatting, listening to music.",2.272664067,4,False,1.7142213381829274,0,True,-0.5584427288170726
9800,9800,792,0,Get him whatever he needs.,Get him a bed.,1.639719124,0,True,1.7142213381829274,0,True,0.0745022141829274
9801,9801,792,0,Get him whatever he needs.,He needs whatever he needs.,3.168995326,4,False,1.7142213381829274,0,True,-1.454773987817073
9802,9802,792,0,Get him whatever he needs.,Get whatever he needs to do his work.,1.23481438,0,True,1.7142213381829274,0,True,0.4794069581829274
9803,9803,792,0,Get him whatever he needs.,Get him whatever he wants,2.430906038,2,False,1.7142213381829274,0,True,-0.7166846998170724
9804,9804,792,0,Get him whatever he needs.,Get what he needs.,1.403806262,0,True,1.7142213381829274,0,True,0.3104150761829274
9805,9805,792,0,Get him whatever he needs.,Get him what he needs.,1.634452745,0,True,1.7142213381829274,0,True,0.0797685931829275
9806,9806,792,0,Encourage nanny to spend at least 3 hours a day playing.,Encourage nanny to spend at least 5 hours a day playing with the child.,2.31163421,1,False,1.7142213381829274,0,True,-0.5974128718170724
9807,9807,792,0,Encourage nanny to spend at least 3 hours a day playing.,Encourage nanny to spend at least 3 hours a day playing with the children.,2.22160348,1,False,1.7142213381829274,0,True,-0.5073821418170728
9808,9808,792,0,Encourage nanny to spend at least 3 hours a day playing.,Encourage nanny to spend at least 3 hours a day playing with other children.,2.269088255,1,False,1.7142213381829274,0,True,-0.5548669168170728
9809,9809,792,0,Encourage nanny to spend at least 3 hours a day playing.,Encourage nanny to spend at least 3 hours a day playing outside.,2.245344069,1,False,1.7142213381829274,0,True,-0.5311227308170727
9810,9810,792,0,Encourage nanny to spend at least 3 hours a day playing.,Encourage the nanny to play with the child for at least 3 hours a day.,2.17926593,1,False,1.7142213381829274,0,True,-0.4650445918170727
9811,9811,792,0,Encourage nanny to spend at least 3 hours a day playing.,Encourage your nanny to play with you for at least 3 hours daily.,2.235969226,1,False,1.7142213381829274,0,True,-0.5217478878170725
9812,9812,792,0,Encourage nanny to spend at least 3 hours a day playing.,Encourage the nanny to spend at least 3 hours a day in play.,2.246376092,1,False,1.7142213381829274,0,True,-0.5321547538170728
9813,9813,792,0,Encourage nanny to spend at least 3 hours a day playing.,Encourage nanny to spend at least 3 hours each day playing.,2.219434903,1,False,1.7142213381829274,0,True,-0.5052135648170724
9814,9814,792,0,Encourage nanny to spend at least 3 hours a day playing.,Encourage your nanny to spend at least 3 hours a day playing.,2.204701175,1,False,1.7142213381829274,0,True,-0.4904798368170724
9815,9815,513,0,more money to be able to afford the trips/time off,More money to be able to afford your vacations/time off,1.499416536,0,True,1.7142213381829274,0,True,0.2148048021829274
9816,9816,513,0,more money to be able to afford the trips/time off,more education to be able to afford the trips/time off,1.172444758,0,True,1.7142213381829274,0,True,0.5417765801829275
9817,9817,513,0,more money to be able to afford the trips/time off,More money to be able to afford the trips/time off,1.367271544,0,True,1.7142213381829274,0,True,0.3469497941829274
9818,9818,513,0,more money to be able to afford the trips/time off,the recreational is an activity with an innate interest in you that can enrich your psyche and bring a smile to your face.,2.471472442,4,False,1.7142213381829274,0,True,-0.7572511038170726
9819,9819,513,0,more money to be able to afford the trips/time off,more friends to be able to afford the trips/time off,1.135111664,0,True,1.7142213381829274,0,True,0.5791096741829274
9820,9820,513,0,parents being able to have more time off,Parents being able to have more time off,1.096695683,0,True,1.7142213381829274,0,True,0.6175256551829273
9821,9821,513,0,parents being able to have more time off,"if a parent can have more time off, the child does not have to work overtime.",2.753838145,4,False,1.7142213381829274,0,True,-1.0396168068170726
9822,9822,513,0,parents being able to have more time off,parents being able to have more time off work,1.148733532,0,True,1.7142213381829274,0,True,0.5654878061829274
9823,9823,513,0,parents being able to have more time off,Parents being able to work more hours in the community.,1.205485868,0,True,1.7142213381829274,0,True,0.5087354701829274
9824,9824,513,0,parents being able to have more time off,parents being able to get more time off by being able to take their kids,1.120548465,0,True,1.7142213381829274,0,True,0.5936728731829275
9825,9825,513,0,would like to see my child have more intiative to brush teeth/get ready- this could be improved with a more consistent morning routine,i would like my child to have more intiative to brush his teeth and get ready- this could be improved by setting a morning routine,2.780933869,4,False,1.7142213381829274,0,True,-1.0667125308170726
9826,9826,513,0,would like to see my child have more intiative to brush teeth/get ready- this could be improved with a more consistent morning routine,Would like to see my child have more intiative to brush teeth/get ready- this could be improved with a more consistent morning routine,2.518580548,4,False,1.7142213381829274,0,True,-0.8043592098170727
9827,9827,513,0,would like to see my child have more intiative to brush teeth/get ready- this could be improved with a more consistent morning routine,Would like to see my child have more intiative for shower/brush teeth- this could be improved with a more consistent morning routine,2.645445384,4,False,1.7142213381829274,0,True,-0.9312240458170724
9828,9828,513,0,would like to see my child have more intiative to brush teeth/get ready- this could be improved with a more consistent morning routine,would like to see my child have more intiative to brush teeth and get ready- this could be improved with a more consistent morning routine,2.590900193,4,False,1.7142213381829274,0,True,-0.8766788548170725
9829,9829,513,0,would like to see my child have more intiative to brush teeth/get ready- this could be improved with a more consistent morning routine,i want to see my child be more engaged in their care routine,2.85148711,4,False,1.7142213381829274,0,True,-1.1372657718170724
9830,9830,513,0,would like to see my child have more intiative to brush teeth/get ready- this could be improved with a more consistent morning routine,I would like to see my child have more intiative to brush teeth/get ready- this could be improved with a more consistent morning routine,2.794524112,4,False,1.7142213381829274,0,True,-1.0803027738170723
9831,9831,513,0,would like to see my child have more intiative to brush teeth/get ready- this could be improved with a more consistent morning routine,I would like to see my child have more intiative to brush teeth/get ready- this could be further improved with a more consistent routine for cleaning.,2.858328141,4,False,1.7142213381829274,0,True,-1.1441068028170724
9832,9832,513,0,would like to see my child have more intiative to brush teeth/get ready- this could be improved with a more consistent morning routine,I would like to see my child have more intiative to brush teeth/get ready- this could be improved with a more consistent morning routine.,2.913510302,4,False,1.7142213381829274,0,True,-1.1992889638170727
9833,9833,513,0,would like to see my child have more intiative to brush teeth/get ready- this could be improved with a more consistent morning routine,would like to see my child have more intiative to brush teeth/get ready- this could be improved with a more consistent,2.54769151,4,False,1.7142213381829274,0,True,-0.8334701718170725
